Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
LOURIVAL GREGORIO DA CONCEIÇÃO;LOURIVAL GREGORIO;Deputado Federal;2830;PRTB;Aguardando julgamento;POR UMA BAHIA LIVRE E JUSTA
LUCIANO FRED BRAGA PENHA;LUCIANO BRAGA;Deputado Federal;2533;DEM;Deferido;UNIDOS POR UMA BAHIA MELHOR
LUCIMARA ANDRADE BOMFIM;LUCIMARA;Deputado Federal;1559;PMDB;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
LUCIO QUADROS VIEIRA LIMA;LUCIO VIEIRA LIMA;Deputado Federal;1518;PMDB;Deferido;UNIDOS POR UMA BAHIA MELHOR
LUCYHELTON CARLOS DOS ANJOS COSTA;TICAR BRASIL;Deputado Federal;1988;PTN;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
LUIS ANTONIO SANTOS E SANTOS;SANTOS E SANTOS;Deputado Federal;5115;PEN;Deferido;POR UMA BAHIA LIVRE E JUSTA
LUIS CELSO DA SILVEIRA PIMENTEL JUNIOR;LUIS PIMENTEL;Deputado Federal;2811;PRTB;Deferido;POR UMA BAHIA LIVRE E JUSTA
LUISLINDA DIAS DE VALOIS SANTOS;LUISLINDA VALOIS;Deputado Federal;4533;PSDB;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
LUIZ ALBERTO SILVA DOS SANTOS;LUIZ ALBERTO;Deputado Federal;1303;PT;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
LUIZ CARLOS BASSUMA;BASSUMA;Deputado Federal;5133;PEN;Aguardando julgamento;POR UMA BAHIA LIVRE E JUSTA
LUIZ CARLOS CAETANO;CAETANO;Deputado Federal;1300;PT;Aguardando julgamento;MAIS MUDANÇAS, NOVAS CONQUISTAS
LUIZ GONÇALVES DA CONCEIÇÃO;LUIZ MOTIVADOR;Deputado Federal;5158;PEN;Aguardando julgamento;POR UMA BAHIA LIVRE E JUSTA
LUIZ NOGUEIRA COUTINHO DE NOVAIS;LULU;Deputado Federal;2050;PSC;Renúncia;UNIDOS POR UMA BAHIA MELHOR
LUIZA COSTA BEZERRA;LUIZA COSTA;Deputado Federal;2562;DEM;Deferido;UNIDOS POR UMA BAHIA MELHOR
LUIZA GLAUCIA BASTOS PINHEIRO;LUIZA GLAUCIA;Deputado Federal;2301;PPS;Deferido;JUNTOS SOMOS FORTES
MAGNO OLIVEIRA ROCHA;MAGNO ROCHA;Deputado Federal;5052;PSOL;Deferido;PSOL
