Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
DENISE MARIA SCHEFER;DENISE;Deputado Estadual;11567;PP;Deferido;PP-PMN
DEVANIL REGINALDO DA SILVA;COBRA REPORTER;Deputado Estadual;20410;PSC;Deferido;PARANÁ MAIS FORTE
DIEMERSON ROMERO CASTILHO;DIEMERSON CASTILHO;Deputado Estadual;13777;PT;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
DILAIR LEITE DA SILVA DE OLIVEIRA;DILA;Deputado Estadual;20070;PSC;Aguardando julgamento;PARANÁ MAIS FORTE
DIOGO NASCIMENTO BUSSE;DIOGO BUSSE;Deputado Estadual;23000;PPS;Deferido;PPS
DIRCEU CHELIGA;CHELIGA;Deputado Estadual;23040;PPS;Deferido;PPS
DIRCEU MOREIRA CARRIEL;DIRCEU MOREIRA;Deputado Estadual;17100;PSL;Aguardando julgamento;PSL
DIRCEU RAMOS;DIRCEU RAMOS;Deputado Estadual;19778;PTN;Aguardando julgamento;PTN
DIRCIANE REGINA ANDRADE;DIRCIANE ANDRADE;Deputado Estadual;11399;PP;Aguardando julgamento;PP-PMN
DIVONSIR EMANOEL FERREIRA;PASTOR EMANUEL;Deputado Estadual;11013;PP;Deferido;PP-PMN
DOURIVAL BRAZ SIMÕES;DOURIVAL SIMÕES;Deputado Estadual;43121;PV;Aguardando julgamento;Paraná por Você
DULCINÉIA DAS NEVES CERQUEIRA;DULCINÉIA;Deputado Estadual;11115;PP;Aguardando julgamento;PP-PMN
EDELVIRA GOIS RAMOS;EDELVIRA;Deputado Estadual;27009;PSDC;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
