Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JOSÉ ALTANIZIO TAUMATURGO SÁ;TANIZIO SÁ;Deputado Estadual;12111;PDT;Deferido;PDT
JOSÉ ALVES DA SILVA;J. ALVES;Deputado Estadual;12570;PDT;Deferido;PDT
JOSÉ ALVES DOS SANTOS;JOSÉ ALVES;Deputado Estadual;10190;PRB;Deferido;Frente Trabalhista Republicana Humanista Livre
JOSÉ ARNALDO DA SILVA BARROS;PASTOR ARNALDO BARROS;Deputado Estadual;10789;PRB;Deferido;Frente Trabalhista Republicana Humanista Livre
JOSE AUGUSTO PINHEIRO DA SILVEIRA;JOSE AUGUSTO;Deputado Estadual;12580;PDT;Deferido;PDT
JOSE CARLOS REIS DA SILVA;REIS;Deputado Estadual;13456;PT;Deferido;FRENTE POPULAR DO ACRE 5
JOSÉ CELIO BRITO DA SILVA;CELIO GADELHA;Deputado Estadual;45888;PSDB;Deferido;POR UM ACRE MELHOR II
JOSÉ CIRIO DE OLIVEIRA FREITAS;CIRIO;Deputado Estadual;10987;PRB;Deferido;Frente Trabalhista Republicana Humanista Livre
JOSÉ CLAUDINEI RABELO MARTINS;NEY DO MILTÃO;Deputado Estadual;55555;PSD;Deferido;PSD
JOSE DE OLIVEIRA SOUZA;JOSE DE OLIVEIRA;Deputado Estadual;11456;PP;Deferido;PP
JOSE DELMAR SANTIAGO;MAZINHO SANTIAGO;Deputado Estadual;15123;PMDB;Deferido;POR UM ACRE MELHOR II
JOSE DEUSIMAR DE LIMA GUIMARAES;JOTA GUIMARÃES;Deputado Estadual;13222;PT;Deferido;FRENTE POPULAR DO ACRE 5
JOSE ELSON SANTIAGO DE MELO;ELSON SANTIAGO;Deputado Estadual;51222;PEN;Deferido;FRENTE POPULAR DO ACRE 5
JOSE EUGENIO LEAO BRAGA;JOSÉ EUGÊNIO - MACAPÁ;Deputado Estadual;15121;PMDB;Deferido;POR UM ACRE MELHOR II
JOSE EVANGELINO PEREIRA;JOSÉ EVANGELINO;Deputado Estadual;19200;PTN;Deferido;Frente Trabalhista Republicana Humanista Livre
JOSÉ FERREIRA DO NASCIMENTO FILHO;ZÉ DO POSTO;Deputado Estadual;55222;PSD;Deferido;PSD
JOSÉ FRANCISCO VIEIRA DA MOTA;ZEZÉ MOTA;Deputado Estadual;40500;PSB;Aguardando julgamento;PSB
JOSE HENRIQUE CORINTO DE MOURA;HENRIQUE CORINTO;Deputado Estadual;65999;PC do B;Deferido;FRENTE POPULAR DO ACRE VI
JOSÉ LUZENILDO GONÇALVES;PASTOR LUZENILDO;Deputado Estadual;23111;PPS;Aguardando julgamento;Aliança Por Um Acre Melhor III
JOSE MACHADO DE SOUZA;PROFº MACHADO;Deputado Estadual;27127;PSDC;Deferido;FRENTE SOCIAL LIBERAL DEMOCRATA CRISTÃ
JOSÉ MARIA DA SILVA ARAUJO;ZÉ AQUIRY 100 POR CENTO DAQUI;Deputado Estadual;25125;DEM;Deferido;PRODUZIR PARA EMPREGAR
