Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ADILSON MENDES FONSECA;ADILSON TAIPAN;Deputado Estadual;12910;PDT;Aguardando julgamento;PDT
ADILSON NASCIMENTO;ADILSON NASCIMENTO;Deputado Estadual;28101;PRTB;Aguardando julgamento;PARA MELHORAR TEM QUE MUDAR
ADILSON OPPENHEIMER FONSECA;ADILSON OPPENHEIMER;Deputado Estadual;28132;PRTB;Aguardando julgamento;PARA MELHORAR TEM QUE MUDAR
ADLAU LIMA CARDOSO;ADLAU CARDOSO;Deputado Estadual;65125;PC do B;Aguardando julgamento;PC do B
ADOLPHO KONDER HOMEM DE CARVALHO FILHO;ADOLFO KONDER;Deputado Estadual;65000;PC do B;Aguardando julgamento;PC do B
ADRIANA DA SILVA TERENCIO;ADRIANA TERENCIO;Deputado Estadual;65800;PC do B;Aguardando julgamento;PC do B
ADRIANA FARIA GAPPO PRATA;DOUTORA ADRIANA PRATA;Deputado Estadual;40127;PSB;Aguardando julgamento;PSB
ADRIANA LÚCIA CAMARGO BARROSO OLIVEIRA;DAIA CAMARGO;Deputado Estadual;70394;PT do B;Aguardando julgamento;PT do B
ADRIANA LUIZ GONÇALVES;ADRIANA VACA BRAVA;Deputado Estadual;70321;PT do B;Aguardando julgamento;PT do B
ADRIANA RAMOS DE ALVARENGA;ADRIANA RAMOS;Deputado Estadual;19688;PTN;Aguardando julgamento;JUNTOS PELO TRABALHISMO
ADRIANA ROMANO BARBEITO;ADRIANA ROMANO;Deputado Estadual;22379;PR;Aguardando julgamento;PR E PROS
ADRIANI DE SOUZA QUINTAS;ADRIANI QUINTAS;Deputado Estadual;20077;PSC;Aguardando julgamento;EM DEFESA DA FAMÍLIA
ADRIANO ALVES DOS SANTOS;ADRIANO ALVES;Deputado Estadual;51789;PEN;Aguardando julgamento;PEN
ADRIANO BATISTA DA SILVA;ADRIANO BATISTA;Deputado Estadual;17122;PSL;Aguardando julgamento;PSL
ADRIANO LEITE DE ANDRADE;DRYNO ANDRADE;Deputado Estadual;54022;PPL;Aguardando julgamento;PARA MELHORAR TEM QUE MUDAR
ADRIANO MELO DE LIMA;ADRIANO GOSPEL FUNK;Deputado Estadual;36333;PTC;Aguardando julgamento;EM DEFESA DA FAMÍLIA
ADRIANO SANTANA MAIA;ADRIANO MAIA;Deputado Estadual;70500;PT do B;Aguardando julgamento;PT do B
AFFONSO D ANZICOURT E SILVA;DR. AFFONSO D ANZICOURT;Deputado Estadual;14133;PTB;Aguardando julgamento;JUNTOS PELO TRABALHISMO
AGAMENON CLEMENTE DE MORAIS;AGAMENON;Deputado Estadual;44001;PRP;Aguardando julgamento;PRP
AGOSTINHO PEREIRA DOS SANTOS;AGOSTINHO TIM;Deputado Estadual;44144;PRP;Aguardando julgamento;PRP
AGUINALDO LUIS PEREIRA;AGUINALDO LUIS;Deputado Estadual;77007;SD;Aguardando julgamento;SD
AIDA DIAS FISCHER;AIDA FISCHER;Deputado Estadual;44082;PRP;Aguardando julgamento;PRP
AILTON DE CARVALHO ZAMPAGLIONE;PROFESSOR AILTON;Deputado Estadual;22531;PR;Aguardando julgamento;PR E PROS
