Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ANA LICE DE ALMEIDA SILVA;ANA LICE;Deputado Estadual;45145;PSDB;Aguardando julgamento;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
ANAB SANDRE MONTEIRO DA COSTA;ANAB MONTEIRO;Deputado Estadual;20369;PSC;Deferido;PSC
ANDRE ROBERTO SOUZA DA SILVA;SOUZA;Deputado Estadual;27258;PSDC;Deferido;TRABALHO E LUTA
ANDRESSA KELLY PAIVA BARROS;ANDRESSA KELLY;Deputado Estadual;20007;PSC;Deferido;PSC
ANGELA CATARINA ALMEIDA CANTUÁRIA;ANGELA CANTUARIA;Deputado Estadual;13500;PT;Deferido;AMAPÁ QUE AVANÇA
ANTENOR DE JESUS ARAUJO;ANTENOR;Deputado Estadual;19019;PTN;Deferido;TRABALHO E CIDADANIA
ANTONIA CARDOSO DOS SANTOS MORAES;ANTONIA CARDOSO;Deputado Estadual;23580;PPS;Deferido;UNIDOS PELO AMAPÁ
ANTONIA DO SOCORRO NOGUEIRA DE SOUZA;SOCORRO NOGUEIRA;Deputado Estadual;51051;PEN;Deferido;TRABALHO E LUTA
ANTONIO AUGUSTO DE AGUIAR;AUGUSTO AGUIAR;Deputado Estadual;15123;PMDB;Deferido;A FORÇA DO POVO
ANTONIO CARLOS CHAGAS DA SILVA;CARLOS CHAGAS CACHORRÃO;Deputado Estadual;40005;PSB;Deferido;PSB
ANTONIO CARLOS LIMA DE SOUZA;CARLOS DA CERPA;Deputado Estadual;50147;PSOL;Aguardando julgamento;AMAPÁ QUE AVANÇA
ANTONIO CICERO DOS SANTOS;PR. CÍCERO;Deputado Estadual;45777;PSDB;Aguardando julgamento;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
ANTONIO CIRILO FERNANDES BORGES;CIRILO;Deputado Estadual;23699;PPS;Aguardando julgamento;UNIDOS PELO AMAPÁ
ANTONIO CRISTALINO DE SOUZA SANTOS;CRIS DA ANASTASIA;Deputado Estadual;70654;PT do B;Deferido;TRABALHO E CIDADANIA
ANTONIO DE LISBOA COSTA DA PENHA;TONY LISBOA;Deputado Estadual;28888;PRTB;Deferido;UNIDOS PELO AMAPÁ
ANTONIO DE SOUZA FERREIRA;PEQUINÊS;Deputado Estadual;23369;PPS;Deferido;UNIDOS PELO AMAPÁ
ANTONIO DO ESPIRITO SANTO VIANA DE CARVALHO;ANTONIO VIANA;Deputado Estadual;70999;PT do B;Deferido;TRABALHO E CIDADANIA
ANTONIO EDVALDO SILVA GONÇALVES;TONI GONÇALVES;Deputado Estadual;12012;PDT;Deferido;A FORÇA DO POVO
ANTONIO JOSÉ NUNES DOS SANTOS;ZEZE NUNES;Deputado Estadual;43123;PV;Deferido;TRABALHO E LUTA
ANTONIO PAULO DE OLIVEIRA FURLAN;DR. FURLAN;Deputado Estadual;14000;PTB;Deferido;UNIDOS PELO AMAPÁ
ANTONIO VIEIRA SOBRAL;TOM SOBRAL;Deputado Estadual;50789;PSOL;Aguardando julgamento;AMAPÁ QUE AVANÇA
ARACICLEUMA COSTA DOS SANTOS PINHEIRO;CLEUMA DUARTE;Deputado Estadual;20789;PSC;Deferido;PSC
ARISTIDES DA SILVA LOPES;DIDIO SILVA;Deputado Estadual;20220;PSC;Deferido;PSC
AUGUSTO DA COSTA PENHA;AUGUSTO GUGUMOM;Deputado Estadual;50237;PSOL;Deferido;AMAPÁ QUE AVANÇA
AUGUSTO DE OLIVEIRA MENDES;FONFON;Deputado Estadual;28444;PRTB;Deferido;UNIDOS PELO AMAPÁ
AURELIANO COELHO PIRES;AURELIANO;Deputado Estadual;10555;PRB;Deferido;Para o Amapá Avançar
BENEDITA FREITAS SIQUEIRA;BENEDITA FREITAS;Deputado Estadual;65651;PC do B;Aguardando julgamento;AMAPÁ QUE AVANÇA
BENEDITO VASCONCELOS SALDANHA;PROFº BENEZINHO;Deputado Estadual;70789;PT do B;Renúncia;TRABALHO E CIDADANIA
BENONI FONSECA DE OLIVEIRA;IRMÃO BENNY;Deputado Estadual;19007;PTN;Deferido;TRABALHO E CIDADANIA
BESALIEL DE OLIVEIRA RODRIGUES;PROFESSOR BESALIEL;Deputado Estadual;44369;PRP;Aguardando julgamento;PRP
BRUNO D' ALMEIDA GOMES DOS SANTOS;BRUNO SANTOS;Deputado Estadual;45369;PSDB;Deferido;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
CARLA VINHOTE DA MOTA;CARLA VINHOTE;Deputado Estadual;13300;PT;Deferido;AMAPÁ QUE AVANÇA
CARLOS ALBERTO SAMPAIO CANTUÁRIA;KEKA CANTUARIA;Deputado Estadual;12345;PDT;Deferido;A FORÇA DO POVO
CARLOS ANDRE DA SILVA ALENCAR;CARLOS ANDRE;Deputado Estadual;23222;PPS;Deferido;UNIDOS PELO AMAPÁ
CARLOS ANTONIO OLIVEIRA SANTOS;PASTOR OLIVEIRA;Deputado Estadual;10147;PRB;Deferido;Para o Amapá Avançar
CARLOS DOS SANTOS CARDOSO;CALOS CARDOSO;Deputado Estadual;28190;PRTB;Deferido;UNIDOS PELO AMAPÁ
CARLOS DOS SANTOS MARQUES;CARLOS MARQUES;Deputado Estadual;11122;PP;Deferido;A FORÇA DO POVO
CARLOS MANULO DA SILVA COSTA;MANULO;Deputado Estadual;50888;PSOL;Deferido;AMAPÁ QUE AVANÇA
CÉLIA AMORIM DE ALMEIDA;CÉLIA AMORIM;Deputado Estadual;22189;PR;Deferido;Para o Amapá Avançar
CELIO UBIRAJARA ARAUJO DIAS;JARA DIAS;Deputado Estadual;90190;PROS;Deferido;TRABALHO E LUTA
CHARLENE CRISTINA TAVARES;TINA IDEIA;Deputado Estadual;51789;PEN;Deferido;TRABALHO E LUTA
CHARLON DE OLIVEIRA FERREIRA;CHARLON DO PAI;Deputado Estadual;23555;PPS;Deferido;UNIDOS PELO AMAPÁ
CLARA CRISTINA NUNES DA SILVA;CLARA NUNES;Deputado Estadual;22522;PR;Deferido;Para o Amapá Avançar
CLAUDIA ILIANE MONTEIRO DE ALMEIDA;CLAUDIA MONTEIRO;Deputado Estadual;19321;PTN;Deferido;TRABALHO E CIDADANIA
CLAUDINETE FERREIRA DE LIMA;CLAUDINETE;Deputado Estadual;50760;PSOL;Aguardando julgamento;AMAPÁ QUE AVANÇA
CLAUDIO DE ALMEIDA SILVA;CLAUDIO CHAVES;Deputado Estadual;65100;PC do B;Deferido;AMAPÁ QUE AVANÇA
CLAUDIO ROBERTO BAPTISTÃO;CLAUDIO BAPTISTÃO;Deputado Estadual;40401;PSB;Deferido;PSB
CLEIDE REGINA CASTILHO FERREIRA;CLEIDE REGINA;Deputado Estadual;43333;PV;Deferido;TRABALHO E LUTA
CLEIDISON GUEDES DE FIGUEIREDO;CODÓ PIAPAU;Deputado Estadual;28800;PRTB;Deferido;UNIDOS PELO AMAPÁ
CRISTIANO LEONARDO CABRAL DE LIMA;CRISTIANO VIGILANTE;Deputado Estadual;55369;PSD;Deferido;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
DANIEL OLIVEIRA DA MOTA;DANIEL MOTA;Deputado Estadual;43067;PV;Deferido;TRABALHO E LUTA
DARCILENE DA SILVA LIMA;KOKA;Deputado Estadual;70000;PT do B;Deferido;TRABALHO E CIDADANIA
DARNEY CASTRO TAVARES PALHETA;DARNEY;Deputado Estadual;19234;PTN;Deferido;TRABALHO E CIDADANIA
DEBORA EMANUELLA DE CASTRO BASTOS;DÉBORA BRAZ;Deputado Estadual;45180;PSDB;Aguardando julgamento;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
DEIVEDE MARADONA BRITO FARIAS;DEIVEDE MARADONA;Deputado Estadual;13113;PT;Aguardando julgamento;AMAPÁ QUE AVANÇA
DELCILENE DO CARMO COSTA;DELMARABAIXO;Deputado Estadual;31456;PHS;Deferido;Para o Amapá Avançar
DELMA DE SOUZA BRITO;DELMA;Deputado Estadual;54456;PPL;Deferido;UNIDOS PELO AMAPÁ
DENILSON SANTOS DE BRITO;DENILSON BRITO;Deputado Estadual;23321;PPS;Deferido;UNIDOS PELO AMAPÁ
DENIVAN ALVES DA SILVA;BUCHUDO;Deputado Estadual;51951;PEN;Deferido;TRABALHO E LUTA
DEUZARINA DE ARAUJO CHAVES;DEUZA SAÚDE;Deputado Estadual;51551;PEN;Aguardando julgamento;TRABALHO E LUTA
DIMAS ANTÔNIO MARINHO;DIMAS MARINHO;Deputado Estadual;44221;PRP;Deferido;PRP
DOMINGOS SOUZA DA SILVA;PROFESSOR DOMINGOS SILVA;Deputado Estadual;20456;PSC;Deferido;PSC
DORINALDO BARBOSA MALAFAIA;MALAFAIA;Deputado Estadual;50500;PSOL;Aguardando julgamento;AMAPÁ QUE AVANÇA
DORIVALDO DE SOUZA COSTA;DORIVALDO COSTA;Deputado Estadual;55021;PSD;Aguardando julgamento;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
DULCILENE SANTOS DE OLIVEIRA CASTILHO;LANE;Deputado Estadual;12369;PDT;Aguardando julgamento;A FORÇA DO POVO
ECLEMILDA MACIAL SILVA;ECLEMILDA;Deputado Estadual;12122;PDT;Deferido;A FORÇA DO POVO
EDEN PAULO SOUZA DE ALMEIDA;EDEN PAULO;Deputado Estadual;50150;PSOL;Deferido;AMAPÁ QUE AVANÇA
EDINAIR DE NAZARÉ CARDOSO DA SILVA;DINA;Deputado Estadual;50555;PSOL;Deferido;AMAPÁ QUE AVANÇA
EDINEUZA DE SOUZA BRITO DA SILVA;EDINEUZA BRITO;Deputado Estadual;54380;PPL;Deferido;UNIDOS PELO AMAPÁ
EDMILSON DOS SANTOS GERONIMO DA SILVA;EDMILSON BIRIMBAL;Deputado Estadual;22456;PR;Deferido;Para o Amapá Avançar
EDMUNDO LEÃO DE BARROS NETO;EDMUNDO LEÃO;Deputado Estadual;13258;PT;Deferido;AMAPÁ QUE AVANÇA
EDNA AUZIER;EDNA AUZIER;Deputado Estadual;90369;PROS;Deferido;TRABALHO E LUTA
EDSON ALVES DA COSTA;EDSON ALVES;Deputado Estadual;20147;PSC;Deferido;PSC
EDSON SANTOS FERREIRA;PASTOR EDSON;Deputado Estadual;54000;PPL;Deferido;UNIDOS PELO AMAPÁ
EDU TAVARES VILHENA;EDÚ TAVARES;Deputado Estadual;70190;PT do B;Deferido;TRABALHO E CIDADANIA
