Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
CLAUDIA DE ALMEIDA CAMBRAIA;CLAUDIA CAMBRAIA;Deputado Estadual;90007;PROS;Aguardando julgamento;REAGE TOCANTINS
CLAUDIONOR MIRANDA DE FARIAS;PROFESSOR CLAUDIONOR;Deputado Estadual;50150;PSOL;Aguardando julgamento;PSOL
CLEITON CARDOSO DE ALMEIDA;CLEITON CARDOSO;Deputado Estadual;17000;PSL;Aguardando julgamento;RENOVA TOCANTINS
CLEODSON APARECIDO DE SOUSA;CLÉO;Deputado Estadual;14123;PTB;Deferido;TOCANTINS OLHANDO PRA FRENTE
CLESO FERNANDES DE MORAES;CLESO MORAES;Deputado Estadual;65100;PC do B;Deferido;REAGE TOCANTINS
CREUZA AYRES DA SILVA;CREUZA AYRES;Deputado Estadual;40777;PSB;Deferido;PSB
DANILO DE MELO SOUZA;PROFESSOR DANILO;Deputado Estadual;40100;PSB;Deferido;PSB
DAYANE FERREIRA LOPES;DAYANE FERREIRA;Deputado Estadual;50251;PSOL;Aguardando julgamento;PSOL
DIOGO FERNANDES COSTA VALDEVINO;DIOGO FERNANDES;Deputado Estadual;55010;PSD;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
DIVINO JUNIOR DO NASCIMENTO;DIVINO BETHÂNIA JR;Deputado Estadual;90789;PROS;Deferido;REAGE TOCANTINS
DJALMA ARAÚJO DOS SANTOS;DJALMA ARAÚJO;Deputado Estadual;17123;PSL;Aguardando julgamento;RENOVA TOCANTINS
DOMILTO INARURI KARAJÁ;BILL KARAJÁ;Deputado Estadual;43789;PV;Deferido;Frente Popular por uma Alternativa de Mudança
DOMINGOS JARBAS RODRIGUES GOMES;DOMINGOS JARBAS;Deputado Estadual;50050;PSOL;Deferido;PSOL
DONIZETE APARECIDO PEDRO DA SLVA;PEDRO IMÓVEIS;Deputado Estadual;17017;PSL;Aguardando julgamento;RENOVA TOCANTINS
EDILANDIA MATOS DA SILVA;EDILANDIA MATOS;Deputado Estadual;40006;PSB;Deferido;PSB
EDILMA LAGO VIEIRA;EDILMA VIEIRA;Deputado Estadual;13300;PT;Deferido;Frente Popular por uma Alternativa de Mudança
EDIVALDO FEREIRA DOS SANTOS;EDIVALDO O GRANDE;Deputado Estadual;40666;PSB;Deferido;PSB
EDMILSON DOS SANTOS;EDIMILSON VIGILANTE;Deputado Estadual;40567;PSB;Deferido;PSB
EDUARDO AMARAL SILVA;EDUARDO NOVA FONTE;Deputado Estadual;44222;PRP;Aguardando julgamento;RENOVA TOCANTINS
EDUARDO BONAGURA;EDUARDO DO DERTINS;Deputado Estadual;23222;PPS;Deferido;TOCANTINS OLHANDO PRA FRENTE
EDUARDO MARCIO RIBEIRO DE CARVALHO;EDUARDO RIBEIRO;Deputado Estadual;50363;PSOL;Deferido;PSOL
ELCIMAR PESSOA DA SILVA;PROFESSOR ELCIMAR PESSOA;Deputado Estadual;12333;PDT;Aguardando julgamento;RENOVA TOCANTINS
ELENIL DA PENHA ALVES DE BRITO;ELENIL DA PENHA;Deputado Estadual;15115;PMDB;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
ELI DIAS BORGES;ELI BORGES;Deputado Estadual;90100;PROS;Deferido;REAGE TOCANTINS
ELIANA MARIA PINHEIRO REIS;ELIANA REIS;Deputado Estadual;54666;PPL;Deferido;REAGE TOCANTINS
ELIANE CAMPOS DE ARAÚJO OLIVEIRA;ELIANE CAMPOS;Deputado Estadual;17900;PSL;Aguardando julgamento;RENOVA TOCANTINS
ELIANE PITMAN DIAS MORAIS;DRª ELIANE PITMAN;Deputado Estadual;50123;PSOL;Deferido;PSOL
ELIANE SOARES DA SILVA;ELIANE SOARES;Deputado Estadual;40321;PSB;Deferido;PSB
ELIEL CESAR MATEUS TINOCO;CUCAS;Deputado Estadual;43123;PV;Deferido;Frente Popular por uma Alternativa de Mudança
ELISÂNGELA PEREIRA DA SILVA;ELISÂNGELA SILVA;Deputado Estadual;90321;PROS;Aguardando julgamento;REAGE TOCANTINS
ELISEU DE PAULA SANTOS SOUSA;ELISEU;Deputado Estadual;50010;PSOL;Deferido;PSOL
ELISSAMA DE CARVALHO GOMES;ELISSAMA GOMES;Deputado Estadual;36888;PTC;Aguardando julgamento;RENOVA TOCANTINS
ELIZETE FREIRE CAVALCANTE;ELIZETE FREIRE;Deputado Estadual;11200;PP;Deferido;TOCANTINS OLHANDO PRA FRENTE
ENILDE SANTOS SOUZA ALMEIDA;ENILDE ALMEIDA;Deputado Estadual;65333;PC do B;Deferido;REAGE TOCANTINS
ENOQUE SOUZA ALVES;ENOQUE SOUZA;Deputado Estadual;15001;PMDB;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
EUDES DINIZ DA SILVA;BRANQUINHO DO ARARAS;Deputado Estadual;13000;PT;Deferido;Frente Popular por uma Alternativa de Mudança
EULERLENE ANGELIM GOMES;EULERLENE ANGELIM;Deputado Estadual;50091;PSOL;Aguardando julgamento;PSOL
EURILÉIA ROCHA BORGES;DRA. EURILÉIA;Deputado Estadual;22610;PR;Deferido;TOCANTINS OLHANDO PRA FRENTE
EVANIA ALVES CARDOSO;EVANIA CARDOSO;Deputado Estadual;50200;PSOL;Indeferido;PSOL
FABIO PAULINO RIBEIRO;FABIO RIBEIRO;Deputado Estadual;50190;PSOL;Indeferido;PSOL
FABRICIO CARDOSO OLIVEIRA POVOA;FABRICIO POVOA;Deputado Estadual;19700;PTN;Deferido;REAGE TOCANTINS
FELIX VALUAR DE SOUSA BARROS;VALUAR;Deputado Estadual;25678;DEM;Deferido;TOCANTINS OLHANDO PRA FRENTE
FERNANDO ANTERO DE SOUSA SOBRINHO;FERNANDO ANTERO;Deputado Estadual;33900;PMN;Deferido;REAGE TOCANTINS
FERNANDO CÉSAR LIMA DE PAULA;FERNANDO LIMA;Deputado Estadual;17456;PSL;Aguardando julgamento;RENOVA TOCANTINS
FOSTER DULLES RIBEIRO;FOSTER DENTISTA;Deputado Estadual;28222;PRTB;Aguardando julgamento;RENOVA TOCANTINS
FRANCISCA MARIA DA COSTA BRITO;FRANCISCA DO AURENY III;Deputado Estadual;15480;PMDB;Indeferido;A EXPERIENCIA FAZ A MUDANÇA 2
FRANCISCO DA ROCHA MIRANDA;ROCHA MIRANDA;Deputado Estadual;15100;PMDB;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
