Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JUCELINO THOMAZ DOS SANTOS;JUCELINO;Deputado Estadual;31040;PHS;Aguardando julgamento;MS CADA VEZ MELHOR III
JULIO CESAR LIRA;JULIO LIRA;Deputado Estadual;90333;PROS;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
JUSCINEIDE HERMANA DOS SANTOS BORGES;JUSCINEIDE;Deputado Estadual;19093;PTN;Renúncia;PTN
JUVENAL ALVES DE CARVALHO;KJU,JUVENAL;Deputado Estadual;13213;PT;Indeferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
JUVENILO CANDIDO DA SILVA;PROF. NILO CANDIDO;Deputado Estadual;12777;PDT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS IV
KATIA REGINA DA SILVA SÁ;KATIA SILVA;Deputado Estadual;44567;PRP;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
KELIANA FERNANDES MANGUEIRAS;KELIANA;Deputado Estadual;20000;PSC;Deferido;MS CADA VEZ MELHOR III
LAURA PRISCILA GUTERRES DA SILVA;PROFESSORA LAURA GUTTERRES;Deputado Estadual;23700;PPS;Deferido;NOVO TEMPO
LAURO SÉRGIO DAVI;LAURO DAVI;Deputado Estadual;90789;PROS;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
LAZARO DE SOUZA;LAZARO INDIO;Deputado Estadual;12678;PDT;Renúncia;MATO GROSSO DO SUL COM A FORÇA DE TODOS IV
LÉA ROSALINA DOS SANTOS MUNIZ;LÉA SANTOS;Deputado Estadual;20444;PSC;Deferido;MS CADA VEZ MELHOR III
LIDIO NOGUEIRA LOPES;LIDIO LOPES;Deputado Estadual;51777;PEN;Deferido;MS CADA VEZ MELHOR III
LILIAN INÁCIA SEVERIO;LILIAN INÁCIA SEVÉRIO;Deputado Estadual;31008;PHS;Deferido;MS CADA VEZ MELHOR III
LILIAN MARIA MARTINEZ MAIA;LILIAN MAIA;Deputado Estadual;36333;PTC;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
LÍVIO VIANA DE OLIVEIRA LEITE;DR. LÍVIO;Deputado Estadual;45111;PSDB;Deferido;NOVO TEMPO
LOAMI CUSTODIO FURTADO;PROFESSOR LOAMI;Deputado Estadual;11000;PP;Deferido;PP
LOESTER NUNES DE OLIVEIRA;DR. LOESTER;Deputado Estadual;15666;PMDB;Deferido;PMDB
LUCIANA BRAGA DA SILVA;LUCIANA BRAGA;Deputado Estadual;43777;PV;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
LUCIANA GERIKE DE LIMA;LUCIANA GERIKE;Deputado Estadual;55478;PSD;Deferido;NOVO TEMPO
LUCIANO CACERES PEREIRA;LUCIANO CACERES;Deputado Estadual;45900;PSDB;Deferido;NOVO TEMPO
LUIS FERNANDO PINHEIRO FERREIRA;LUIS FERNANDO - FERNANDINHO;Deputado Estadual;20700;PSC;Deferido;MS CADA VEZ MELHOR III
LUIZ ANTÔNIO LEMES DE OLIVEIRA;ENGENHEIRO LUIZ ANTONIO;Deputado Estadual;25555;DEM;Deferido;NOVO TEMPO
LUIZ CARLOS BONELLI;BONELLI;Deputado Estadual;13223;PT;Renúncia;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
